District,Year,Crop,Target Column,Forecasted Value
Ahmednagar,2017,Rice,RICE AREA (1000 ha),10.99991832369842
Ahmednagar,2018,Rice,RICE AREA (1000 ha),8.999971446496195
Ahmednagar,2019,Rice,RICE AREA (1000 ha),7.999998007895083
Ahmednagar,2020,Rice,RICE AREA (1000 ha),7.999998007895083
Ahmednagar,2021,Rice,RICE AREA (1000 ha),7.000024569293972
Ahmednagar,2022,Rice,RICE AREA (1000 ha),7.000024569293972
Ahmednagar,2023,Rice,RICE AREA (1000 ha),6.000051130692859
Ahmednagar,2025,Rice,RICE AREA (1000 ha),6.000051130692859
Ahmednagar,2030,Rice,RICE AREA (1000 ha),7.000024569293972
Ahmednagar,2035,Rice,RICE AREA (1000 ha),7.999998007895083
Ahmednagar,2040,Rice,RICE AREA (1000 ha),12.999865200900647
Ahmednagar,2045,Rice,RICE AREA (1000 ha),9.999944885097309
Ahmednagar,2050,Rice,RICE AREA (1000 ha),9.067137218448229
Ahmednagar,2017,Rice,RICE PRODUCTION (1000 tons),5.192890760929841
Ahmednagar,2018,Rice,RICE PRODUCTION (1000 tons),8.026848423474055
Ahmednagar,2019,Rice,RICE PRODUCTION (1000 tons),7.097021421508497
Ahmednagar,2020,Rice,RICE PRODUCTION (1000 tons),5.192890760929841
Ahmednagar,2021,Rice,RICE PRODUCTION (1000 tons),6.142577391802161
Ahmednagar,2022,Rice,RICE PRODUCTION (1000 tons),6.142577391802161
Ahmednagar,2023,Rice,RICE PRODUCTION (1000 tons),1.6266355834773811
Ahmednagar,2025,Rice,RICE PRODUCTION (1000 tons),7.097021421508497
Ahmednagar,2030,Rice,RICE PRODUCTION (1000 tons),9.887821499920923
Ahmednagar,2035,Rice,RICE PRODUCTION (1000 tons),14.781104588125471
Ahmednagar,2040,Rice,RICE PRODUCTION (1000 tons),20.373032460568364
Ahmednagar,2045,Rice,RICE PRODUCTION (1000 tons),17.577298833177412
Ahmednagar,2050,Rice,RICE PRODUCTION (1000 tons),14.781104588125471
Ahmednagar,2017,Rice,RICE YIELD (Kg per ha),455.02604203342474
Ahmednagar,2018,Rice,RICE YIELD (Kg per ha),888.989968022924
Ahmednagar,2019,Rice,RICE YIELD (Kg per ha),886.1745655915878
Ahmednagar,2020,Rice,RICE YIELD (Kg per ha),697.1223940689224
Ahmednagar,2021,Rice,RICE YIELD (Kg per ha),788.9974983466361
Ahmednagar,2022,Rice,RICE YIELD (Kg per ha),817.0643254277009
Ahmednagar,2023,Rice,RICE YIELD (Kg per ha),172.05854690538558
Ahmednagar,2025,Rice,RICE YIELD (Kg per ha),1155.150607739799
Ahmednagar,2030,Rice,RICE YIELD (Kg per ha),1428.9648988529295
Ahmednagar,2035,Rice,RICE YIELD (Kg per ha),1854.9311257225786
Ahmednagar,2040,Rice,RICE YIELD (Kg per ha),1614.8881199480118
Ahmednagar,2045,Rice,RICE YIELD (Kg per ha),1845.1233632910532
Ahmednagar,2050,Rice,RICE YIELD (Kg per ha),1552.4053302388636
Ahmednagar,2017,Wheat,WHEAT AREA (1000 ha),37.999975692800646
Ahmednagar,2018,Wheat,WHEAT AREA (1000 ha),39.99994542190229
Ahmednagar,2019,Wheat,WHEAT AREA (1000 ha),43.000168001438446
Ahmednagar,2020,Wheat,WHEAT AREA (1000 ha),48.00120160235625
Ahmednagar,2021,Wheat,WHEAT AREA (1000 ha),46.99982301900775
Ahmednagar,2022,Wheat,WHEAT AREA (1000 ha),53.000136842119915
Ahmednagar,2023,Wheat,WHEAT AREA (1000 ha),43.99995299773791
Ahmednagar,2025,Wheat,WHEAT AREA (1000 ha),54.99984854237498
Ahmednagar,2030,Wheat,WHEAT AREA (1000 ha),48.000175598377226
Ahmednagar,2035,Wheat,WHEAT AREA (1000 ha),74.99999784129045
Ahmednagar,2040,Wheat,WHEAT AREA (1000 ha),75.99997951486493
Ahmednagar,2045,Wheat,WHEAT AREA (1000 ha),68.00017595118813
Ahmednagar,2050,Wheat,WHEAT AREA (1000 ha),72.99993459586696
Ahmednagar,2017,Wheat,WHEAT PRODUCTION (1000 tons),16.99071513031342
Ahmednagar,2018,Wheat,WHEAT PRODUCTION (1000 tons),14.006665999883905
Ahmednagar,2019,Wheat,WHEAT PRODUCTION (1000 tons),28.015701848984392
Ahmednagar,2020,Wheat,WHEAT PRODUCTION (1000 tons),25.824759896234116
Ahmednagar,2021,Wheat,WHEAT PRODUCTION (1000 tons),28.9781130656246
Ahmednagar,2022,Wheat,WHEAT PRODUCTION (1000 tons),32.01759861222865
Ahmednagar,2023,Wheat,WHEAT PRODUCTION (1000 tons),21.994884375373104
Ahmednagar,2025,Wheat,WHEAT PRODUCTION (1000 tons),38.9946833036386
Ahmednagar,2030,Wheat,WHEAT PRODUCTION (1000 tons),56.01707147202051
Ahmednagar,2035,Wheat,WHEAT PRODUCTION (1000 tons),90.00849186080798
Ahmednagar,2040,Wheat,WHEAT PRODUCTION (1000 tons),74.99061150325862
Ahmednagar,2045,Wheat,WHEAT PRODUCTION (1000 tons),75.973022987529
Ahmednagar,2050,Wheat,WHEAT PRODUCTION (1000 tons),80.02076835797409
Ahmednagar,2017,Wheat,WHEAT YIELD (Kg per ha),446.5254947147368
Ahmednagar,2018,Wheat,WHEAT YIELD (Kg per ha),350.0549835323111
Ahmednagar,2019,Wheat,WHEAT YIELD (Kg per ha),649.7151405873879
Ahmednagar,2020,Wheat,WHEAT YIELD (Kg per ha),509.534705527774
Ahmednagar,2021,Wheat,WHEAT YIELD (Kg per ha),615.8516179497733
Ahmednagar,2022,Wheat,WHEAT YIELD (Kg per ha),598.9257364013412
Ahmednagar,2023,Wheat,WHEAT YIELD (Kg per ha),490.44672362777123
Ahmednagar,2025,Wheat,WHEAT YIELD (Kg per ha),699.5723236631148
Ahmednagar,2030,Wheat,WHEAT YIELD (Kg per ha),1179.9525970165635
Ahmednagar,2035,Wheat,WHEAT YIELD (Kg per ha),1195.3360063789544
Ahmednagar,2040,Wheat,WHEAT YIELD (Kg per ha),986.0154017554493
Ahmednagar,2045,Wheat,WHEAT YIELD (Kg per ha),1130.1499636934009
Ahmednagar,2050,Wheat,WHEAT YIELD (Kg per ha),1041.8359190508468
Ahmednagar,2017,Sorghum,SORGHUM AREA (1000 ha),609.0153137809859
Ahmednagar,2018,Sorghum,SORGHUM AREA (1000 ha),644.9726452399141
Ahmednagar,2019,Sorghum,SORGHUM AREA (1000 ha),555.909715815763
Ahmednagar,2020,Sorghum,SORGHUM AREA (1000 ha),495.1872014222502
Ahmednagar,2021,Sorghum,SORGHUM AREA (1000 ha),532.8992742000287
Ahmednagar,2022,Sorghum,SORGHUM AREA (1000 ha),710.9582925013111
Ahmednagar,2023,Sorghum,SORGHUM AREA (1000 ha),512.0642428583316
Ahmednagar,2025,Sorghum,SORGHUM AREA (1000 ha),588.9374451371142
Ahmednagar,2030,Sorghum,SORGHUM AREA (1000 ha),585.0743231698676
Ahmednagar,2035,Sorghum,SORGHUM AREA (1000 ha),612.9882588323736
Ahmednagar,2040,Sorghum,SORGHUM AREA (1000 ha),579.0483066834389
Ahmednagar,2045,Sorghum,SORGHUM AREA (1000 ha),569.0421577541191
Ahmednagar,2050,Sorghum,SORGHUM AREA (1000 ha),566.0535368153062
Ahmednagar,2017,Sorghum,SORGHUM PRODUCTION (1000 tons),272.9989017976756
Ahmednagar,2018,Sorghum,SORGHUM PRODUCTION (1000 tons),275.99853739322623
Ahmednagar,2019,Sorghum,SORGHUM PRODUCTION (1000 tons),187.00105665491924
Ahmednagar,2020,Sorghum,SORGHUM PRODUCTION (1000 tons),223.0005929606031
Ahmednagar,2021,Sorghum,SORGHUM PRODUCTION (1000 tons),100.0069041516362
Ahmednagar,2022,Sorghum,SORGHUM PRODUCTION (1000 tons),130.00318653646525
Ahmednagar,2023,Sorghum,SORGHUM PRODUCTION (1000 tons),45.017824080775924
Ahmednagar,2025,Sorghum,SORGHUM PRODUCTION (1000 tons),241.00004277654162
Ahmednagar,2030,Sorghum,SORGHUM PRODUCTION (1000 tons),238.00016290955082
Ahmednagar,2035,Sorghum,SORGHUM PRODUCTION (1000 tons),260.99958559942536
Ahmednagar,2040,Sorghum,SORGHUM PRODUCTION (1000 tons),317.9958617527503
Ahmednagar,2045,Sorghum,SORGHUM PRODUCTION (1000 tons),343.9936582515745
Ahmednagar,2050,Sorghum,SORGHUM PRODUCTION (1000 tons),237.00036016337435
Ahmednagar,2017,Sorghum,SORGHUM YIELD (Kg per ha),448.06958137060053
Ahmednagar,2018,Sorghum,SORGHUM YIELD (Kg per ha),427.9749212519977
Ahmednagar,2019,Sorghum,SORGHUM YIELD (Kg per ha),336.1215551962703
Ahmednagar,2020,Sorghum,SORGHUM YIELD (Kg per ha),423.0733868076274
Ahmednagar,2021,Sorghum,SORGHUM YIELD (Kg per ha),187.9990025827005
Ahmednagar,2022,Sorghum,SORGHUM YIELD (Kg per ha),183.21026165874346
Ahmednagar,2023,Sorghum,SORGHUM YIELD (Kg per ha),87.16027842235526
Ahmednagar,2025,Sorghum,SORGHUM YIELD (Kg per ha),408.7541056460432
Ahmednagar,2030,Sorghum,SORGHUM YIELD (Kg per ha),406.3486088661658
Ahmednagar,2035,Sorghum,SORGHUM YIELD (Kg per ha),425.9586019642116
Ahmednagar,2040,Sorghum,SORGHUM YIELD (Kg per ha),547.9405339883627
Ahmednagar,2045,Sorghum,SORGHUM YIELD (Kg per ha),603.8007151600696
Ahmednagar,2050,Sorghum,SORGHUM YIELD (Kg per ha),409.1601183072441
Ahmednagar,2017,Pearl Millet,PEARL MILLET AREA (1000 ha),315.00105751666905
Ahmednagar,2018,Pearl Millet,PEARL MILLET AREA (1000 ha),361.0106412465445
Ahmednagar,2019,Pearl Millet,PEARL MILLET AREA (1000 ha),351.0284043118803
Ahmednagar,2020,Pearl Millet,PEARL MILLET AREA (1000 ha),361.93788380574273
Ahmednagar,2021,Pearl Millet,PEARL MILLET AREA (1000 ha),361.9857257041664
Ahmednagar,2022,Pearl Millet,PEARL MILLET AREA (1000 ha),121.02580614135401
Ahmednagar,2023,Pearl Millet,PEARL MILLET AREA (1000 ha),159.9838972296632
Ahmednagar,2025,Pearl Millet,PEARL MILLET AREA (1000 ha),345.97572734096974
Ahmednagar,2030,Pearl Millet,PEARL MILLET AREA (1000 ha),321.01910783512284
Ahmednagar,2035,Pearl Millet,PEARL MILLET AREA (1000 ha),305.97645490349095
Ahmednagar,2040,Pearl Millet,PEARL MILLET AREA (1000 ha),305.0067712988525
Ahmednagar,2045,Pearl Millet,PEARL MILLET AREA (1000 ha),302.9876228114767
Ahmednagar,2050,Pearl Millet,PEARL MILLET AREA (1000 ha),238.3477391168462
Ahmednagar,2017,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),60.99697572394636
Ahmednagar,2018,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),61.99469962986871
Ahmednagar,2019,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),86.00570811823151
Ahmednagar,2020,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),115.19579878021787
Ahmednagar,2021,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),125.98161131891048
Ahmednagar,2022,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),28.981920690364394
Ahmednagar,2023,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),24.014169530826553
Ahmednagar,2025,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),144.01883302210175
Ahmednagar,2030,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),117.01253982740651
Ahmednagar,2035,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),74.99264533854874
Ahmednagar,2040,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),95.97049598561406
Ahmednagar,2045,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),85.00220140874926
Ahmednagar,2050,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),53.31427918450326
Ahmednagar,2017,Pearl Millet,PEARL MILLET YIELD (Kg per ha),193.976103223874
Ahmednagar,2018,Pearl Millet,PEARL MILLET YIELD (Kg per ha),172.00592932393178
Ahmednagar,2019,Pearl Millet,PEARL MILLET YIELD (Kg per ha),244.66909334412662
Ahmednagar,2020,Pearl Millet,PEARL MILLET YIELD (Kg per ha),301.03854475774256
Ahmednagar,2021,Pearl Millet,PEARL MILLET YIELD (Kg per ha),348.7434615352669
Ahmednagar,2022,Pearl Millet,PEARL MILLET YIELD (Kg per ha),237.1796900545422
Ahmednagar,2023,Pearl Millet,PEARL MILLET YIELD (Kg per ha),146.78394551891148
Ahmednagar,2025,Pearl Millet,PEARL MILLET YIELD (Kg per ha),416.4094121887117
Ahmednagar,2030,Pearl Millet,PEARL MILLET YIELD (Kg per ha),364.2222387152445
Ahmednagar,2035,Pearl Millet,PEARL MILLET YIELD (Kg per ha),245.2234923608203
Ahmednagar,2040,Pearl Millet,PEARL MILLET YIELD (Kg per ha),314.8487132660605
Ahmednagar,2045,Pearl Millet,PEARL MILLET YIELD (Kg per ha),278.5097875652647
Ahmednagar,2050,Pearl Millet,PEARL MILLET YIELD (Kg per ha),215.20425537272996
Ahmednagar,2017,Maize,MAIZE AREA (1000 ha),1.000942154606903
Ahmednagar,2018,Maize,MAIZE AREA (1000 ha),1.000942154606903
Ahmednagar,2019,Maize,MAIZE AREA (1000 ha),1.000942154606903
Ahmednagar,2020,Maize,MAIZE AREA (1000 ha),1.000942154606903
Ahmednagar,2021,Maize,MAIZE AREA (1000 ha),2.000655720616507
Ahmednagar,2022,Maize,MAIZE AREA (1000 ha),1.000942154606903
Ahmednagar,2023,Maize,MAIZE AREA (1000 ha),1.000942154606903
Ahmednagar,2025,Maize,MAIZE AREA (1000 ha),2.000655720616507
Ahmednagar,2030,Maize,MAIZE AREA (1000 ha),2.000655720616507
Ahmednagar,2035,Maize,MAIZE AREA (1000 ha),2.000655720616507
Ahmednagar,2040,Maize,MAIZE AREA (1000 ha),2.000655720616507
Ahmednagar,2045,Maize,MAIZE AREA (1000 ha),1.000942154606903
Ahmednagar,2050,Maize,MAIZE AREA (1000 ha),2.000655720616507
Ahmednagar,2017,Maize,MAIZE PRODUCTION (1000 tons),1.0021273178517953
Ahmednagar,2018,Maize,MAIZE PRODUCTION (1000 tons),2.0016663599910327
Ahmednagar,2019,Maize,MAIZE PRODUCTION (1000 tons),1.0021273178517953
Ahmednagar,2020,Maize,MAIZE PRODUCTION (1000 tons),2.0016663599910327
Ahmednagar,2021,Maize,MAIZE PRODUCTION (1000 tons),2.0016663599910327
Ahmednagar,2022,Maize,MAIZE PRODUCTION (1000 tons),1.0021273178517953
Ahmednagar,2023,Maize,MAIZE PRODUCTION (1000 tons),1.0021273178517953
Ahmednagar,2025,Maize,MAIZE PRODUCTION (1000 tons),3.001455610951403
Ahmednagar,2030,Maize,MAIZE PRODUCTION (1000 tons),3.001455610951403
Ahmednagar,2035,Maize,MAIZE PRODUCTION (1000 tons),2.0016663599910327
Ahmednagar,2040,Maize,MAIZE PRODUCTION (1000 tons),2.0016663599910327
Ahmednagar,2045,Maize,MAIZE PRODUCTION (1000 tons),2.0016663599910327
Ahmednagar,2050,Maize,MAIZE PRODUCTION (1000 tons),3.001455610951403
Ahmednagar,2017,Maize,MAIZE YIELD (Kg per ha),999.9473447942415
Ahmednagar,2018,Maize,MAIZE YIELD (Kg per ha),1999.9991192386037
Ahmednagar,2019,Maize,MAIZE YIELD (Kg per ha),1111.0358392272065
Ahmednagar,2020,Maize,MAIZE YIELD (Kg per ha),1688.9189082268979
Ahmednagar,2021,Maize,MAIZE YIELD (Kg per ha),1132.960368300275
Ahmednagar,2022,Maize,MAIZE YIELD (Kg per ha),1428.9563386723185
Ahmednagar,2023,Maize,MAIZE YIELD (Kg per ha),1714.0426539345235
Ahmednagar,2025,Maize,MAIZE YIELD (Kg per ha),1646.9209514589254
Ahmednagar,2030,Maize,MAIZE YIELD (Kg per ha),1625.090597522431
Ahmednagar,2035,Maize,MAIZE YIELD (Kg per ha),1095.0604046455746
Ahmednagar,2040,Maize,MAIZE YIELD (Kg per ha),1234.9678135403162
Ahmednagar,2045,Maize,MAIZE YIELD (Kg per ha),1999.9991192386037
Ahmednagar,2050,Maize,MAIZE YIELD (Kg per ha),2003.5054018131877
Ahmednagar,2017,Chickpea,CHICKPEA AREA (1000 ha),22.000468939176614
Ahmednagar,2018,Chickpea,CHICKPEA AREA (1000 ha),22.00170468528733
Ahmednagar,2019,Chickpea,CHICKPEA AREA (1000 ha),21.005778696279943
Ahmednagar,2020,Chickpea,CHICKPEA AREA (1000 ha),19.91121521157813
Ahmednagar,2021,Chickpea,CHICKPEA AREA (1000 ha),18.006995156144445
Ahmednagar,2022,Chickpea,CHICKPEA AREA (1000 ha),21.001477878920205
Ahmednagar,2023,Chickpea,CHICKPEA AREA (1000 ha),9.015764702725074
Ahmednagar,2025,Chickpea,CHICKPEA AREA (1000 ha),21.005778696279943
Ahmednagar,2030,Chickpea,CHICKPEA AREA (1000 ha),19.005543080600134
Ahmednagar,2035,Chickpea,CHICKPEA AREA (1000 ha),25.001176748071433
Ahmednagar,2040,Chickpea,CHICKPEA AREA (1000 ha),22.999188879427162
Ahmednagar,2045,Chickpea,CHICKPEA AREA (1000 ha),22.00170468528733
Ahmednagar,2050,Chickpea,CHICKPEA AREA (1000 ha),19.007532146796166
Ahmednagar,2017,Chickpea,CHICKPEA PRODUCTION (1000 tons),7.092822051086292
Ahmednagar,2018,Chickpea,CHICKPEA PRODUCTION (1000 tons),5.488061361626261
Ahmednagar,2019,Chickpea,CHICKPEA PRODUCTION (1000 tons),7.057922076386969
Ahmednagar,2020,Chickpea,CHICKPEA PRODUCTION (1000 tons),5.496823079000918
Ahmednagar,2021,Chickpea,CHICKPEA PRODUCTION (1000 tons),5.4731398428273685
Ahmednagar,2022,Chickpea,CHICKPEA PRODUCTION (1000 tons),10.100012491712354
Ahmednagar,2023,Chickpea,CHICKPEA PRODUCTION (1000 tons),3.7987826763920904
Ahmednagar,2025,Chickpea,CHICKPEA PRODUCTION (1000 tons),7.092080784085742
Ahmednagar,2030,Chickpea,CHICKPEA PRODUCTION (1000 tons),6.382247149489752
Ahmednagar,2035,Chickpea,CHICKPEA PRODUCTION (1000 tons),11.211136317580287
Ahmednagar,2040,Chickpea,CHICKPEA PRODUCTION (1000 tons),8.024117275758567
Ahmednagar,2045,Chickpea,CHICKPEA PRODUCTION (1000 tons),5.488061361626261
Ahmednagar,2050,Chickpea,CHICKPEA PRODUCTION (1000 tons),8.698878572735921
Ahmednagar,2017,Chickpea,CHICKPEA YIELD (Kg per ha),318.0479608149927
Ahmednagar,2018,Chickpea,CHICKPEA YIELD (Kg per ha),273.06842547478277
Ahmednagar,2019,Chickpea,CHICKPEA YIELD (Kg per ha),334.8383963532111
Ahmednagar,2020,Chickpea,CHICKPEA YIELD (Kg per ha),316.25486839651376
Ahmednagar,2021,Chickpea,CHICKPEA YIELD (Kg per ha),336.8937441553369
Ahmednagar,2022,Chickpea,CHICKPEA YIELD (Kg per ha),483.39375706748694
Ahmednagar,2023,Chickpea,CHICKPEA YIELD (Kg per ha),250.16754957917848
Ahmednagar,2025,Chickpea,CHICKPEA YIELD (Kg per ha),338.3361082400895
Ahmednagar,2030,Chickpea,CHICKPEA YIELD (Kg per ha),364.90159193568263
Ahmednagar,2035,Chickpea,CHICKPEA YIELD (Kg per ha),417.92208348583233
Ahmednagar,2040,Chickpea,CHICKPEA YIELD (Kg per ha),355.0279697406198
Ahmednagar,2045,Chickpea,CHICKPEA YIELD (Kg per ha),274.6717621209908
Ahmednagar,2050,Chickpea,CHICKPEA YIELD (Kg per ha),475.9618963602012
Ahmednagar,2017,Pigeonpea,PIGEONPEA AREA (1000 ha),19.999229934476332
Ahmednagar,2018,Pigeonpea,PIGEONPEA AREA (1000 ha),19.999229934476332
Ahmednagar,2019,Pigeonpea,PIGEONPEA AREA (1000 ha),18.001565271794163
Ahmednagar,2020,Pigeonpea,PIGEONPEA AREA (1000 ha),22.99971440098899
Ahmednagar,2021,Pigeonpea,PIGEONPEA AREA (1000 ha),19.99913304855743
Ahmednagar,2022,Pigeonpea,PIGEONPEA AREA (1000 ha),5.002665467303159
Ahmednagar,2023,Pigeonpea,PIGEONPEA AREA (1000 ha),3.9981497404157
Ahmednagar,2025,Pigeonpea,PIGEONPEA AREA (1000 ha),18.001264071051203
Ahmednagar,2030,Pigeonpea,PIGEONPEA AREA (1000 ha),18.9977846253826
Ahmednagar,2035,Pigeonpea,PIGEONPEA AREA (1000 ha),22.99971440098899
Ahmednagar,2040,Pigeonpea,PIGEONPEA AREA (1000 ha),22.99971440098899
Ahmednagar,2045,Pigeonpea,PIGEONPEA AREA (1000 ha),22.99897750265175
Ahmednagar,2050,Pigeonpea,PIGEONPEA AREA (1000 ha),14.991016976896088
Ahmednagar,2017,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),13.000022122220845
Ahmednagar,2018,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),10.999960531915907
Ahmednagar,2019,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),10.000027613970637
Ahmednagar,2020,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),14.052349928866192
Ahmednagar,2021,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),15.000034488567342
Ahmednagar,2022,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),1.0000108120910483
Ahmednagar,2023,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),1.000014632321133
Ahmednagar,2025,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),12.999974786382296
Ahmednagar,2030,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),12.000012582107459
Ahmednagar,2035,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),11.999989106280509
Ahmednagar,2040,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),14.999966726311309
Ahmednagar,2045,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),11.000023512380562
Ahmednagar,2050,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),9.008101379281854
Ahmednagar,2017,Pigeonpea,PIGEONPEA YIELD (Kg per ha),649.9043148361897
Ahmednagar,2018,Pigeonpea,PIGEONPEA YIELD (Kg per ha),549.9527198441675
Ahmednagar,2019,Pigeonpea,PIGEONPEA YIELD (Kg per ha),546.1825139373269
Ahmednagar,2020,Pigeonpea,PIGEONPEA YIELD (Kg per ha),620.6903510093608
Ahmednagar,2021,Pigeonpea,PIGEONPEA YIELD (Kg per ha),735.2275843997576
Ahmednagar,2022,Pigeonpea,PIGEONPEA YIELD (Kg per ha),255.00647382973335
Ahmednagar,2023,Pigeonpea,PIGEONPEA YIELD (Kg per ha),204.6254653889761
Ahmednagar,2025,Pigeonpea,PIGEONPEA YIELD (Kg per ha),720.3823767218212
Ahmednagar,2030,Pigeonpea,PIGEONPEA YIELD (Kg per ha),620.9057200398292
Ahmednagar,2035,Pigeonpea,PIGEONPEA YIELD (Kg per ha),537.5211128524309
Ahmednagar,2040,Pigeonpea,PIGEONPEA YIELD (Kg per ha),634.9120460623488
Ahmednagar,2045,Pigeonpea,PIGEONPEA YIELD (Kg per ha),473.75126544085197
Ahmednagar,2050,Pigeonpea,PIGEONPEA YIELD (Kg per ha),550.1479053236211
Ahmednagar,2017,Minor Pulses,MINOR PULSES AREA (1000 ha),231.990434719291
Ahmednagar,2018,Minor Pulses,MINOR PULSES AREA (1000 ha),222.99240098979573
Ahmednagar,2019,Minor Pulses,MINOR PULSES AREA (1000 ha),72.99787930512485
Ahmednagar,2020,Minor Pulses,MINOR PULSES AREA (1000 ha),80.13913074682998
Ahmednagar,2021,Minor Pulses,MINOR PULSES AREA (1000 ha),62.00049279555501
Ahmednagar,2022,Minor Pulses,MINOR PULSES AREA (1000 ha),20.003457234025063
Ahmednagar,2023,Minor Pulses,MINOR PULSES AREA (1000 ha),19.004083032308984
Ahmednagar,2025,Minor Pulses,MINOR PULSES AREA (1000 ha),77.99601027855067
Ahmednagar,2030,Minor Pulses,MINOR PULSES AREA (1000 ha),75.9966911125575
Ahmednagar,2035,Minor Pulses,MINOR PULSES AREA (1000 ha),73.99753143634595
Ahmednagar,2040,Minor Pulses,MINOR PULSES AREA (1000 ha),75.9966911125575
Ahmednagar,2045,Minor Pulses,MINOR PULSES AREA (1000 ha),64.99886299060262
Ahmednagar,2050,Minor Pulses,MINOR PULSES AREA (1000 ha),50.00188876908201
Ahmednagar,2017,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),13.999999866689906
Ahmednagar,2018,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),10.00000028877157
Ahmednagar,2019,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),11.000000007996526
Ahmednagar,2020,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),13.000013450891698
Ahmednagar,2021,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),1.0000000485944032
Ahmednagar,2022,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),2.0000000374906457
Ahmednagar,2023,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),1.0000000311346888
Ahmednagar,2025,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),2.9999998081564585
Ahmednagar,2030,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),18.00000006335962
Ahmednagar,2035,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),14.999999984131163
Ahmednagar,2040,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),26.999999835605877
Ahmednagar,2045,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),13.999999762505423
Ahmednagar,2050,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),10.999985175204113
Ahmednagar,2017,Minor Pulses,MINOR PULSES YIELD (Kg per ha),59.00844777841588
Ahmednagar,2018,Minor Pulses,MINOR PULSES YIELD (Kg per ha),43.015217378530316
Ahmednagar,2019,Minor Pulses,MINOR PULSES YIELD (Kg per ha),146.0087450105144
Ahmednagar,2020,Minor Pulses,MINOR PULSES YIELD (Kg per ha),157.70675598906766
Ahmednagar,2021,Minor Pulses,MINOR PULSES YIELD (Kg per ha),10.041290646477917
Ahmednagar,2022,Minor Pulses,MINOR PULSES YIELD (Kg per ha),96.00361089700121
Ahmednagar,2023,Minor Pulses,MINOR PULSES YIELD (Kg per ha),69.99909949782197
Ahmednagar,2025,Minor Pulses,MINOR PULSES YIELD (Kg per ha),38.023272809675994
Ahmednagar,2030,Minor Pulses,MINOR PULSES YIELD (Kg per ha),230.99179031909816
Ahmednagar,2035,Minor Pulses,MINOR PULSES YIELD (Kg per ha),204.00858558699167
Ahmednagar,2040,Minor Pulses,MINOR PULSES YIELD (Kg per ha),360.00284055656346
Ahmednagar,2045,Minor Pulses,MINOR PULSES YIELD (Kg per ha),210.0016369856245
Ahmednagar,2050,Minor Pulses,MINOR PULSES YIELD (Kg per ha),230.98474858196013
Ahmednagar,2017,Groundnut,GROUNDNUT AREA (1000 ha),33.99999998458126
Ahmednagar,2018,Groundnut,GROUNDNUT AREA (1000 ha),23.999999990721935
Ahmednagar,2019,Groundnut,GROUNDNUT AREA (1000 ha),23.999999990721935
Ahmednagar,2020,Groundnut,GROUNDNUT AREA (1000 ha),23.999999990721935
Ahmednagar,2021,Groundnut,GROUNDNUT AREA (1000 ha),18.99999999607526
Ahmednagar,2022,Groundnut,GROUNDNUT AREA (1000 ha),10.000000004995917
Ahmednagar,2023,Groundnut,GROUNDNUT AREA (1000 ha),8.000000009251485
Ahmednagar,2025,Groundnut,GROUNDNUT AREA (1000 ha),12.00000000343412
Ahmednagar,2030,Groundnut,GROUNDNUT AREA (1000 ha),13.000000002172312
