District,Year,Crop,Target Column,Forecasted Value
Ahmednagar,2017,Rice,RICE AREA (1000 ha),11.0
Ahmednagar,2018,Rice,RICE AREA (1000 ha),9.0
Ahmednagar,2019,Rice,RICE AREA (1000 ha),8.0
Ahmednagar,2020,Rice,RICE AREA (1000 ha),8.0
Ahmednagar,2021,Rice,RICE AREA (1000 ha),7.0
Ahmednagar,2022,Rice,RICE AREA (1000 ha),7.0
Ahmednagar,2023,Rice,RICE AREA (1000 ha),6.0
Ahmednagar,2025,Rice,RICE AREA (1000 ha),6.0
Ahmednagar,2030,Rice,RICE AREA (1000 ha),7.0
Ahmednagar,2035,Rice,RICE AREA (1000 ha),8.0
Ahmednagar,2040,Rice,RICE AREA (1000 ha),13.0
Ahmednagar,2045,Rice,RICE AREA (1000 ha),10.0
Ahmednagar,2050,Rice,RICE AREA (1000 ha),9.21
Ahmednagar,2017,Rice,RICE PRODUCTION (1000 tons),5.0
Ahmednagar,2018,Rice,RICE PRODUCTION (1000 tons),8.0
Ahmednagar,2019,Rice,RICE PRODUCTION (1000 tons),7.0
Ahmednagar,2020,Rice,RICE PRODUCTION (1000 tons),5.0
Ahmednagar,2021,Rice,RICE PRODUCTION (1000 tons),6.0
Ahmednagar,2022,Rice,RICE PRODUCTION (1000 tons),6.0
Ahmednagar,2023,Rice,RICE PRODUCTION (1000 tons),1.0
Ahmednagar,2025,Rice,RICE PRODUCTION (1000 tons),7.0
Ahmednagar,2030,Rice,RICE PRODUCTION (1000 tons),10.0
Ahmednagar,2035,Rice,RICE PRODUCTION (1000 tons),15.0
Ahmednagar,2040,Rice,RICE PRODUCTION (1000 tons),21.0
Ahmednagar,2045,Rice,RICE PRODUCTION (1000 tons),18.0
Ahmednagar,2050,Rice,RICE PRODUCTION (1000 tons),15.0
Ahmednagar,2017,Rice,RICE YIELD (Kg per ha),455.0
Ahmednagar,2018,Rice,RICE YIELD (Kg per ha),889.0
Ahmednagar,2019,Rice,RICE YIELD (Kg per ha),886.0
Ahmednagar,2020,Rice,RICE YIELD (Kg per ha),702.73
Ahmednagar,2021,Rice,RICE YIELD (Kg per ha),789.0
Ahmednagar,2022,Rice,RICE YIELD (Kg per ha),817.0
Ahmednagar,2023,Rice,RICE YIELD (Kg per ha),172.0
Ahmednagar,2025,Rice,RICE YIELD (Kg per ha),1155.0
Ahmednagar,2030,Rice,RICE YIELD (Kg per ha),1429.0
Ahmednagar,2035,Rice,RICE YIELD (Kg per ha),1855.0
Ahmednagar,2040,Rice,RICE YIELD (Kg per ha),1615.0
Ahmednagar,2045,Rice,RICE YIELD (Kg per ha),1845.0
Ahmednagar,2050,Rice,RICE YIELD (Kg per ha),1556.0
Ahmednagar,2017,Wheat,WHEAT AREA (1000 ha),38.85
Ahmednagar,2018,Wheat,WHEAT AREA (1000 ha),39.815
Ahmednagar,2019,Wheat,WHEAT AREA (1000 ha),42.805
Ahmednagar,2020,Wheat,WHEAT AREA (1000 ha),46.685
Ahmednagar,2021,Wheat,WHEAT AREA (1000 ha),46.395
Ahmednagar,2022,Wheat,WHEAT AREA (1000 ha),53.195
Ahmednagar,2023,Wheat,WHEAT AREA (1000 ha),43.345
Ahmednagar,2025,Wheat,WHEAT AREA (1000 ha),54.405
Ahmednagar,2030,Wheat,WHEAT AREA (1000 ha),47.795
Ahmednagar,2035,Wheat,WHEAT AREA (1000 ha),75.315
Ahmednagar,2040,Wheat,WHEAT AREA (1000 ha),76.07
Ahmednagar,2045,Wheat,WHEAT AREA (1000 ha),67.71
Ahmednagar,2050,Wheat,WHEAT AREA (1000 ha),73.325
Ahmednagar,2017,Wheat,WHEAT PRODUCTION (1000 tons),17.0
Ahmednagar,2018,Wheat,WHEAT PRODUCTION (1000 tons),14.0
Ahmednagar,2019,Wheat,WHEAT PRODUCTION (1000 tons),28.0
Ahmednagar,2020,Wheat,WHEAT PRODUCTION (1000 tons),19.486666666666668
Ahmednagar,2021,Wheat,WHEAT PRODUCTION (1000 tons),29.0
Ahmednagar,2022,Wheat,WHEAT PRODUCTION (1000 tons),32.0
Ahmednagar,2023,Wheat,WHEAT PRODUCTION (1000 tons),22.0
Ahmednagar,2025,Wheat,WHEAT PRODUCTION (1000 tons),39.0
Ahmednagar,2030,Wheat,WHEAT PRODUCTION (1000 tons),56.0
Ahmednagar,2035,Wheat,WHEAT PRODUCTION (1000 tons),90.0
Ahmednagar,2040,Wheat,WHEAT PRODUCTION (1000 tons),75.0
Ahmednagar,2045,Wheat,WHEAT PRODUCTION (1000 tons),76.0
Ahmednagar,2050,Wheat,WHEAT PRODUCTION (1000 tons),80.0
Ahmednagar,2017,Wheat,WHEAT YIELD (Kg per ha),445.79333333333335
Ahmednagar,2018,Wheat,WHEAT YIELD (Kg per ha),397.1566666666667
Ahmednagar,2019,Wheat,WHEAT YIELD (Kg per ha),621.9166666666666
Ahmednagar,2020,Wheat,WHEAT YIELD (Kg per ha),514.21
Ahmednagar,2021,Wheat,WHEAT YIELD (Kg per ha),610.8733333333333
Ahmednagar,2022,Wheat,WHEAT YIELD (Kg per ha),619.87
Ahmednagar,2023,Wheat,WHEAT YIELD (Kg per ha),500.12
Ahmednagar,2025,Wheat,WHEAT YIELD (Kg per ha),727.47
Ahmednagar,2030,Wheat,WHEAT YIELD (Kg per ha),1181.5366666666666
Ahmednagar,2035,Wheat,WHEAT YIELD (Kg per ha),1201.2566666666667
Ahmednagar,2040,Wheat,WHEAT YIELD (Kg per ha),1009.05
Ahmednagar,2045,Wheat,WHEAT YIELD (Kg per ha),1128.6933333333334
Ahmednagar,2050,Wheat,WHEAT YIELD (Kg per ha),1054.8966666666668
Ahmednagar,2017,Sorghum,SORGHUM AREA (1000 ha),609.0
Ahmednagar,2018,Sorghum,SORGHUM AREA (1000 ha),645.0
Ahmednagar,2019,Sorghum,SORGHUM AREA (1000 ha),556.0
Ahmednagar,2020,Sorghum,SORGHUM AREA (1000 ha),494.335
Ahmednagar,2021,Sorghum,SORGHUM AREA (1000 ha),533.0
Ahmednagar,2022,Sorghum,SORGHUM AREA (1000 ha),711.0
Ahmednagar,2023,Sorghum,SORGHUM AREA (1000 ha),512.0
Ahmednagar,2025,Sorghum,SORGHUM AREA (1000 ha),589.0
Ahmednagar,2030,Sorghum,SORGHUM AREA (1000 ha),585.0
Ahmednagar,2035,Sorghum,SORGHUM AREA (1000 ha),613.0
Ahmednagar,2040,Sorghum,SORGHUM AREA (1000 ha),579.0
Ahmednagar,2045,Sorghum,SORGHUM AREA (1000 ha),569.0
Ahmednagar,2050,Sorghum,SORGHUM AREA (1000 ha),568.125
Ahmednagar,2017,Sorghum,SORGHUM PRODUCTION (1000 tons),273.0
Ahmednagar,2018,Sorghum,SORGHUM PRODUCTION (1000 tons),276.0
Ahmednagar,2019,Sorghum,SORGHUM PRODUCTION (1000 tons),187.0
Ahmednagar,2020,Sorghum,SORGHUM PRODUCTION (1000 tons),223.0
Ahmednagar,2021,Sorghum,SORGHUM PRODUCTION (1000 tons),100.0
Ahmednagar,2022,Sorghum,SORGHUM PRODUCTION (1000 tons),130.0
Ahmednagar,2023,Sorghum,SORGHUM PRODUCTION (1000 tons),45.0
Ahmednagar,2025,Sorghum,SORGHUM PRODUCTION (1000 tons),241.0
Ahmednagar,2030,Sorghum,SORGHUM PRODUCTION (1000 tons),238.0
Ahmednagar,2035,Sorghum,SORGHUM PRODUCTION (1000 tons),261.0
Ahmednagar,2040,Sorghum,SORGHUM PRODUCTION (1000 tons),318.0
Ahmednagar,2045,Sorghum,SORGHUM PRODUCTION (1000 tons),344.0
Ahmednagar,2050,Sorghum,SORGHUM PRODUCTION (1000 tons),239.68
Ahmednagar,2017,Sorghum,SORGHUM YIELD (Kg per ha),447.88
Ahmednagar,2018,Sorghum,SORGHUM YIELD (Kg per ha),427.42
Ahmednagar,2019,Sorghum,SORGHUM YIELD (Kg per ha),335.58
Ahmednagar,2020,Sorghum,SORGHUM YIELD (Kg per ha),419.11
Ahmednagar,2021,Sorghum,SORGHUM YIELD (Kg per ha),191.71
Ahmednagar,2022,Sorghum,SORGHUM YIELD (Kg per ha),205.5
Ahmednagar,2023,Sorghum,SORGHUM YIELD (Kg per ha),110.17
Ahmednagar,2025,Sorghum,SORGHUM YIELD (Kg per ha),410.96
Ahmednagar,2030,Sorghum,SORGHUM YIELD (Kg per ha),408.21
Ahmednagar,2035,Sorghum,SORGHUM YIELD (Kg per ha),427.18
Ahmednagar,2040,Sorghum,SORGHUM YIELD (Kg per ha),554.15
Ahmednagar,2045,Sorghum,SORGHUM YIELD (Kg per ha),602.86
Ahmednagar,2050,Sorghum,SORGHUM YIELD (Kg per ha),405.06
Ahmednagar,2017,Pearl Millet,PEARL MILLET AREA (1000 ha),314.51
Ahmednagar,2018,Pearl Millet,PEARL MILLET AREA (1000 ha),359.43
Ahmednagar,2019,Pearl Millet,PEARL MILLET AREA (1000 ha),351.87
Ahmednagar,2020,Pearl Millet,PEARL MILLET AREA (1000 ha),358.89
Ahmednagar,2021,Pearl Millet,PEARL MILLET AREA (1000 ha),359.46
Ahmednagar,2022,Pearl Millet,PEARL MILLET AREA (1000 ha),123.62
Ahmednagar,2023,Pearl Millet,PEARL MILLET AREA (1000 ha),156.16
Ahmednagar,2025,Pearl Millet,PEARL MILLET AREA (1000 ha),346.53
Ahmednagar,2030,Pearl Millet,PEARL MILLET AREA (1000 ha),319.94
Ahmednagar,2035,Pearl Millet,PEARL MILLET AREA (1000 ha),305.34
Ahmednagar,2040,Pearl Millet,PEARL MILLET AREA (1000 ha),305.17
Ahmednagar,2045,Pearl Millet,PEARL MILLET AREA (1000 ha),304.07
Ahmednagar,2050,Pearl Millet,PEARL MILLET AREA (1000 ha),230.03
Ahmednagar,2017,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),60.42666666666667
Ahmednagar,2018,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),62.096666666666664
Ahmednagar,2019,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),84.48666666666666
Ahmednagar,2020,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),117.07333333333334
Ahmednagar,2021,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),123.38333333333334
Ahmednagar,2022,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),30.476666666666667
Ahmednagar,2023,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),27.586666666666666
Ahmednagar,2025,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),162.79666666666665
Ahmednagar,2030,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),117.42333333333333
Ahmednagar,2035,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),73.78
Ahmednagar,2040,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),94.60333333333334
Ahmednagar,2045,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),84.75333333333333
Ahmednagar,2050,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),51.18666666666667
Ahmednagar,2017,Pearl Millet,PEARL MILLET YIELD (Kg per ha),194.0
Ahmednagar,2018,Pearl Millet,PEARL MILLET YIELD (Kg per ha),172.0
Ahmednagar,2019,Pearl Millet,PEARL MILLET YIELD (Kg per ha),245.0
Ahmednagar,2020,Pearl Millet,PEARL MILLET YIELD (Kg per ha),323.12
Ahmednagar,2021,Pearl Millet,PEARL MILLET YIELD (Kg per ha),349.0
Ahmednagar,2022,Pearl Millet,PEARL MILLET YIELD (Kg per ha),237.0
Ahmednagar,2023,Pearl Millet,PEARL MILLET YIELD (Kg per ha),147.0
Ahmednagar,2025,Pearl Millet,PEARL MILLET YIELD (Kg per ha),416.0
Ahmednagar,2030,Pearl Millet,PEARL MILLET YIELD (Kg per ha),364.0
Ahmednagar,2035,Pearl Millet,PEARL MILLET YIELD (Kg per ha),245.0
Ahmednagar,2040,Pearl Millet,PEARL MILLET YIELD (Kg per ha),315.0
Ahmednagar,2045,Pearl Millet,PEARL MILLET YIELD (Kg per ha),279.0
Ahmednagar,2050,Pearl Millet,PEARL MILLET YIELD (Kg per ha),215.0
Ahmednagar,2017,Maize,MAIZE AREA (1000 ha),1.0
Ahmednagar,2018,Maize,MAIZE AREA (1000 ha),1.0
Ahmednagar,2019,Maize,MAIZE AREA (1000 ha),1.0
Ahmednagar,2020,Maize,MAIZE AREA (1000 ha),1.0
Ahmednagar,2021,Maize,MAIZE AREA (1000 ha),2.0
Ahmednagar,2022,Maize,MAIZE AREA (1000 ha),1.0
Ahmednagar,2023,Maize,MAIZE AREA (1000 ha),1.0
Ahmednagar,2025,Maize,MAIZE AREA (1000 ha),2.0
Ahmednagar,2030,Maize,MAIZE AREA (1000 ha),2.0
Ahmednagar,2035,Maize,MAIZE AREA (1000 ha),2.0
Ahmednagar,2040,Maize,MAIZE AREA (1000 ha),2.0
Ahmednagar,2045,Maize,MAIZE AREA (1000 ha),1.0
Ahmednagar,2050,Maize,MAIZE AREA (1000 ha),2.0
Ahmednagar,2017,Maize,MAIZE PRODUCTION (1000 tons),1.0
Ahmednagar,2018,Maize,MAIZE PRODUCTION (1000 tons),2.0
Ahmednagar,2019,Maize,MAIZE PRODUCTION (1000 tons),1.0
Ahmednagar,2020,Maize,MAIZE PRODUCTION (1000 tons),2.0
Ahmednagar,2021,Maize,MAIZE PRODUCTION (1000 tons),2.0
Ahmednagar,2022,Maize,MAIZE PRODUCTION (1000 tons),1.0
Ahmednagar,2023,Maize,MAIZE PRODUCTION (1000 tons),1.0
Ahmednagar,2025,Maize,MAIZE PRODUCTION (1000 tons),3.0
Ahmednagar,2030,Maize,MAIZE PRODUCTION (1000 tons),3.0
Ahmednagar,2035,Maize,MAIZE PRODUCTION (1000 tons),2.0
Ahmednagar,2040,Maize,MAIZE PRODUCTION (1000 tons),2.0
Ahmednagar,2045,Maize,MAIZE PRODUCTION (1000 tons),2.0
Ahmednagar,2050,Maize,MAIZE PRODUCTION (1000 tons),3.0
Ahmednagar,2017,Maize,MAIZE YIELD (Kg per ha),1000.0
Ahmednagar,2018,Maize,MAIZE YIELD (Kg per ha),2000.0
Ahmednagar,2019,Maize,MAIZE YIELD (Kg per ha),1110.3333333333323
Ahmednagar,2020,Maize,MAIZE YIELD (Kg per ha),1636.0
Ahmednagar,2021,Maize,MAIZE YIELD (Kg per ha),1152.5
Ahmednagar,2022,Maize,MAIZE YIELD (Kg per ha),1421.6666666666717
Ahmednagar,2023,Maize,MAIZE YIELD (Kg per ha),1733.6666666666742
Ahmednagar,2025,Maize,MAIZE YIELD (Kg per ha),1636.0
Ahmednagar,2030,Maize,MAIZE YIELD (Kg per ha),1636.0
Ahmednagar,2035,Maize,MAIZE YIELD (Kg per ha),1110.3333333333323
Ahmednagar,2040,Maize,MAIZE YIELD (Kg per ha),1236.0
Ahmednagar,2045,Maize,MAIZE YIELD (Kg per ha),2000.0
Ahmednagar,2050,Maize,MAIZE YIELD (Kg per ha),2000.0
Ahmednagar,2017,Chickpea,CHICKPEA AREA (1000 ha),22.0
Ahmednagar,2018,Chickpea,CHICKPEA AREA (1000 ha),22.0
Ahmednagar,2019,Chickpea,CHICKPEA AREA (1000 ha),21.0
Ahmednagar,2020,Chickpea,CHICKPEA AREA (1000 ha),19.33333333333339
Ahmednagar,2021,Chickpea,CHICKPEA AREA (1000 ha),13.5
Ahmednagar,2022,Chickpea,CHICKPEA AREA (1000 ha),21.0
Ahmednagar,2023,Chickpea,CHICKPEA AREA (1000 ha),13.5
Ahmednagar,2025,Chickpea,CHICKPEA AREA (1000 ha),21.0
Ahmednagar,2030,Chickpea,CHICKPEA AREA (1000 ha),19.33333333333339
Ahmednagar,2035,Chickpea,CHICKPEA AREA (1000 ha),25.0
Ahmednagar,2040,Chickpea,CHICKPEA AREA (1000 ha),23.5
Ahmednagar,2045,Chickpea,CHICKPEA AREA (1000 ha),22.0
Ahmednagar,2050,Chickpea,CHICKPEA AREA (1000 ha),19.33333333333339
Ahmednagar,2017,Chickpea,CHICKPEA PRODUCTION (1000 tons),7.0
Ahmednagar,2018,Chickpea,CHICKPEA PRODUCTION (1000 tons),4.906666666666666
Ahmednagar,2019,Chickpea,CHICKPEA PRODUCTION (1000 tons),7.0
Ahmednagar,2020,Chickpea,CHICKPEA PRODUCTION (1000 tons),6.196666666666666
Ahmednagar,2021,Chickpea,CHICKPEA PRODUCTION (1000 tons),5.093333333333334
Ahmednagar,2022,Chickpea,CHICKPEA PRODUCTION (1000 tons),9.333333333333352
Ahmednagar,2023,Chickpea,CHICKPEA PRODUCTION (1000 tons),4.0
Ahmednagar,2025,Chickpea,CHICKPEA PRODUCTION (1000 tons),7.0
Ahmednagar,2030,Chickpea,CHICKPEA PRODUCTION (1000 tons),7.0
Ahmednagar,2035,Chickpea,CHICKPEA PRODUCTION (1000 tons),11.0
Ahmednagar,2040,Chickpea,CHICKPEA PRODUCTION (1000 tons),8.0
Ahmednagar,2045,Chickpea,CHICKPEA PRODUCTION (1000 tons),6.0
Ahmednagar,2050,Chickpea,CHICKPEA PRODUCTION (1000 tons),9.333333333333352
Ahmednagar,2017,Chickpea,CHICKPEA YIELD (Kg per ha),323.505
Ahmednagar,2018,Chickpea,CHICKPEA YIELD (Kg per ha),276.485
Ahmednagar,2019,Chickpea,CHICKPEA YIELD (Kg per ha),336.24
Ahmednagar,2020,Chickpea,CHICKPEA YIELD (Kg per ha),325.515
Ahmednagar,2021,Chickpea,CHICKPEA YIELD (Kg per ha),333.725
Ahmednagar,2022,Chickpea,CHICKPEA YIELD (Kg per ha),482.225
Ahmednagar,2023,Chickpea,CHICKPEA YIELD (Kg per ha),260.64
Ahmednagar,2025,Chickpea,CHICKPEA YIELD (Kg per ha),338.325
Ahmednagar,2030,Chickpea,CHICKPEA YIELD (Kg per ha),359.505
Ahmednagar,2035,Chickpea,CHICKPEA YIELD (Kg per ha),412.56
Ahmednagar,2040,Chickpea,CHICKPEA YIELD (Kg per ha),354.78
Ahmednagar,2045,Chickpea,CHICKPEA YIELD (Kg per ha),277.41
Ahmednagar,2050,Chickpea,CHICKPEA YIELD (Kg per ha),472.015
Ahmednagar,2017,Pigeonpea,PIGEONPEA AREA (1000 ha),20.0
Ahmednagar,2018,Pigeonpea,PIGEONPEA AREA (1000 ha),20.0
Ahmednagar,2019,Pigeonpea,PIGEONPEA AREA (1000 ha),18.0
Ahmednagar,2020,Pigeonpea,PIGEONPEA AREA (1000 ha),23.0
Ahmednagar,2021,Pigeonpea,PIGEONPEA AREA (1000 ha),20.0
Ahmednagar,2022,Pigeonpea,PIGEONPEA AREA (1000 ha),4.0
Ahmednagar,2023,Pigeonpea,PIGEONPEA AREA (1000 ha),4.0
Ahmednagar,2025,Pigeonpea,PIGEONPEA AREA (1000 ha),18.0
Ahmednagar,2030,Pigeonpea,PIGEONPEA AREA (1000 ha),19.0
Ahmednagar,2035,Pigeonpea,PIGEONPEA AREA (1000 ha),23.0
Ahmednagar,2040,Pigeonpea,PIGEONPEA AREA (1000 ha),23.0
Ahmednagar,2045,Pigeonpea,PIGEONPEA AREA (1000 ha),23.0
Ahmednagar,2050,Pigeonpea,PIGEONPEA AREA (1000 ha),15.0
Ahmednagar,2017,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),13.032574074074075
Ahmednagar,2018,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),10.981293650793658
Ahmednagar,2019,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),9.889500000000007
Ahmednagar,2020,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),13.878526455026453
Ahmednagar,2021,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),15.924146825396825
Ahmednagar,2022,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),1.200388888888889
Ahmednagar,2023,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),1.1410555555555555
Ahmednagar,2025,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),13.353841269841272
Ahmednagar,2030,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),12.021785714285715
Ahmednagar,2035,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),11.963499999999998
Ahmednagar,2040,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),15.033498677248671
Ahmednagar,2045,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),10.802476190476195
Ahmednagar,2050,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),8.92361904761905
Ahmednagar,2017,Pigeonpea,PIGEONPEA YIELD (Kg per ha),650.0
Ahmednagar,2018,Pigeonpea,PIGEONPEA YIELD (Kg per ha),550.0
Ahmednagar,2019,Pigeonpea,PIGEONPEA YIELD (Kg per ha),546.0
Ahmednagar,2020,Pigeonpea,PIGEONPEA YIELD (Kg per ha),621.0
Ahmednagar,2021,Pigeonpea,PIGEONPEA YIELD (Kg per ha),735.0
Ahmednagar,2022,Pigeonpea,PIGEONPEA YIELD (Kg per ha),255.0
Ahmednagar,2023,Pigeonpea,PIGEONPEA YIELD (Kg per ha),205.0
Ahmednagar,2025,Pigeonpea,PIGEONPEA YIELD (Kg per ha),721.0
Ahmednagar,2030,Pigeonpea,PIGEONPEA YIELD (Kg per ha),621.0
Ahmednagar,2035,Pigeonpea,PIGEONPEA YIELD (Kg per ha),537.0
Ahmednagar,2040,Pigeonpea,PIGEONPEA YIELD (Kg per ha),635.0
Ahmednagar,2045,Pigeonpea,PIGEONPEA YIELD (Kg per ha),474.0
Ahmednagar,2050,Pigeonpea,PIGEONPEA YIELD (Kg per ha),547.1866666666666
Ahmednagar,2017,Minor Pulses,MINOR PULSES AREA (1000 ha),227.5
Ahmednagar,2018,Minor Pulses,MINOR PULSES AREA (1000 ha),227.5
Ahmednagar,2019,Minor Pulses,MINOR PULSES AREA (1000 ha),73.5
Ahmednagar,2020,Minor Pulses,MINOR PULSES AREA (1000 ha),76.66666666666679
Ahmednagar,2021,Minor Pulses,MINOR PULSES AREA (1000 ha),63.5
Ahmednagar,2022,Minor Pulses,MINOR PULSES AREA (1000 ha),21.25
Ahmednagar,2023,Minor Pulses,MINOR PULSES AREA (1000 ha),18.0
Ahmednagar,2025,Minor Pulses,MINOR PULSES AREA (1000 ha),76.66666666666679
Ahmednagar,2030,Minor Pulses,MINOR PULSES AREA (1000 ha),76.66666666666679
Ahmednagar,2035,Minor Pulses,MINOR PULSES AREA (1000 ha),73.5
Ahmednagar,2040,Minor Pulses,MINOR PULSES AREA (1000 ha),76.66666666666679
Ahmednagar,2045,Minor Pulses,MINOR PULSES AREA (1000 ha),63.5
Ahmednagar,2050,Minor Pulses,MINOR PULSES AREA (1000 ha),52.0
Ahmednagar,2017,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),13.98
Ahmednagar,2018,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),9.855
Ahmednagar,2019,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),10.825
Ahmednagar,2020,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),12.895
Ahmednagar,2021,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),1.545
Ahmednagar,2022,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),2.015
Ahmednagar,2023,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),1.425
Ahmednagar,2025,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),2.925
Ahmednagar,2030,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),17.73
Ahmednagar,2035,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),14.775
Ahmednagar,2040,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),27.01
Ahmednagar,2045,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),13.96
Ahmednagar,2050,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),10.89
Ahmednagar,2017,Minor Pulses,MINOR PULSES YIELD (Kg per ha),59.0
Ahmednagar,2018,Minor Pulses,MINOR PULSES YIELD (Kg per ha),43.0
Ahmednagar,2019,Minor Pulses,MINOR PULSES YIELD (Kg per ha),146.0
Ahmednagar,2020,Minor Pulses,MINOR PULSES YIELD (Kg per ha),150.8
Ahmednagar,2021,Minor Pulses,MINOR PULSES YIELD (Kg per ha),10.0
Ahmednagar,2022,Minor Pulses,MINOR PULSES YIELD (Kg per ha),96.0
Ahmednagar,2023,Minor Pulses,MINOR PULSES YIELD (Kg per ha),70.0
Ahmednagar,2025,Minor Pulses,MINOR PULSES YIELD (Kg per ha),38.0
Ahmednagar,2030,Minor Pulses,MINOR PULSES YIELD (Kg per ha),231.0
Ahmednagar,2035,Minor Pulses,MINOR PULSES YIELD (Kg per ha),204.0
Ahmednagar,2040,Minor Pulses,MINOR PULSES YIELD (Kg per ha),360.0
Ahmednagar,2045,Minor Pulses,MINOR PULSES YIELD (Kg per ha),210.0
Ahmednagar,2050,Minor Pulses,MINOR PULSES YIELD (Kg per ha),231.0
Ahmednagar,2017,Groundnut,GROUNDNUT AREA (1000 ha),31.2
Ahmednagar,2018,Groundnut,GROUNDNUT AREA (1000 ha),23.74
Ahmednagar,2019,Groundnut,GROUNDNUT AREA (1000 ha),23.82
Ahmednagar,2020,Groundnut,GROUNDNUT AREA (1000 ha),23.85
Ahmednagar,2021,Groundnut,GROUNDNUT AREA (1000 ha),18.79
Ahmednagar,2022,Groundnut,GROUNDNUT AREA (1000 ha),9.77
Ahmednagar,2023,Groundnut,GROUNDNUT AREA (1000 ha),7.92
Ahmednagar,2025,Groundnut,GROUNDNUT AREA (1000 ha),11.77
Ahmednagar,2030,Groundnut,GROUNDNUT AREA (1000 ha),12.71
Ahmednagar,2035,Groundnut,GROUNDNUT AREA (1000 ha),13.97
Ahmednagar,2040,Groundnut,GROUNDNUT AREA (1000 ha),17.92
Ahmednagar,2045,Groundnut,GROUNDNUT AREA (1000 ha),20.77
Ahmednagar,2050,Groundnut,GROUNDNUT AREA (1000 ha),23.48
Ahmednagar,2017,Groundnut,GROUNDNUT PRODUCTION (1000 tons),19.84
Ahmednagar,2018,Groundnut,GROUNDNUT PRODUCTION (1000 tons),10.87
Ahmednagar,2019,Groundnut,GROUNDNUT PRODUCTION (1000 tons),12.84
Ahmednagar,2020,Groundnut,GROUNDNUT PRODUCTION (1000 tons),12.0
Ahmednagar,2021,Groundnut,GROUNDNUT PRODUCTION (1000 tons),12.03
Ahmednagar,2022,Groundnut,GROUNDNUT PRODUCTION (1000 tons),7.99
Ahmednagar,2023,Groundnut,GROUNDNUT PRODUCTION (1000 tons),2.7
Ahmednagar,2025,Groundnut,GROUNDNUT PRODUCTION (1000 tons),9.86
Ahmednagar,2030,Groundnut,GROUNDNUT PRODUCTION (1000 tons),12.89
Ahmednagar,2035,Groundnut,GROUNDNUT PRODUCTION (1000 tons),14.71
Ahmednagar,2040,Groundnut,GROUNDNUT PRODUCTION (1000 tons),19.14
Ahmednagar,2045,Groundnut,GROUNDNUT PRODUCTION (1000 tons),12.86
Ahmednagar,2050,Groundnut,GROUNDNUT PRODUCTION (1000 tons),19.5
Ahmednagar,2017,Groundnut,GROUNDNUT YIELD (Kg per ha),482.695
Ahmednagar,2018,Groundnut,GROUNDNUT YIELD (Kg per ha),476.435
Ahmednagar,2019,Groundnut,GROUNDNUT YIELD (Kg per ha),555.195
Ahmednagar,2020,Groundnut,GROUNDNUT YIELD (Kg per ha),482.57
Ahmednagar,2021,Groundnut,GROUNDNUT YIELD (Kg per ha),643.86
Ahmednagar,2022,Groundnut,GROUNDNUT YIELD (Kg per ha),742.16
Ahmednagar,2023,Groundnut,GROUNDNUT YIELD (Kg per ha),355.59
Ahmednagar,2025,Groundnut,GROUNDNUT YIELD (Kg per ha),850.85
Ahmednagar,2030,Groundnut,GROUNDNUT YIELD (Kg per ha),1019.485
